chrom	pos	depth
20	4654326	8899
20	4654327	8863
20	4654328	8831
20	4654329	8805
20	4654330	8770
20	4654331	8746
20	4654332	8734
20	4654333	8724
20	4654334	8692
20	4654335	8660
20	4654336	8695
20	4654337	8704
20	4654338	8683
20	4654339	8632
20	4654340	8606
20	4654341	8609
20	4654342	8606
20	4654343	8577
20	4654344	8534
20	4654345	8498
20	4654346	8488
20	4654347	8436
20	4654348	8368
20	4654349	8306
20	4654350	8272
20	4654351	8259
20	4654352	8222
20	4654353	8176
20	4654354	8125
20	4654355	8101
20	4654356	8078
20	4654357	8044
20	4654358	8027
20	4654359	8021
20	4654360	8003
20	4654361	7973
20	4654362	7939
20	4654363	7889
20	4654364	7839
20	4654365	7830
20	4654366	7784
20	4654367	7743
20	4654368	7757
20	4654369	7717
20	4654370	7704
20	4654371	7687
20	4654372	7698
20	4654373	7663
20	4654374	7599
20	4654375	7546
20	4654376	7497
20	4654377	7538
20	4654378	7551
20	4654379	7537
20	4654380	7534
20	4654381	7527
20	4654382	7544
20	4654383	7570
20	4654384	7586
20	4654385	7580
20	4654386	7558
20	4654387	7541
20	4654388	7520
20	4654389	7518
20	4654390	7532
20	4654391	7523
20	4654392	7529
20	4654393	7521
20	4654394	7557
20	4654395	7532
20	4654396	7523
20	4654397	7524
20	4654398	7492
20	4654399	7466
20	4654400	7423
20	4654401	7408
20	4654402	7394
20	4654403	7410
20	4654404	7427
20	4654405	7429
20	4654406	7412
20	4654407	7384
20	4654408	7392
20	4654409	7394
20	4654410	7420
20	4654411	7427
20	4654412	7430
20	4654413	7411
20	4654414	7411
20	4654415	7409
20	4654416	7400
20	4654417	7388
20	4654418	7380
20	4654419	7372
20	4654420	7356
20	4654421	7306
20	4654422	7261
20	4654423	7214
20	4654424	7165
20	4654425	7126
20	4654426	7117
20	4654427	7094
20	4654428	7022
20	4654429	6954
20	4654430	6902
20	4654431	6856
20	4654432	6812
20	4654433	6770
20	4654434	6721
20	4654435	6646
20	4654436	6575
20	4654437	6559
20	4654438	6522
20	4654439	6481
20	4654440	6428
20	4654441	6351
20	4654442	6273
20	4654443	6198
20	4654444	6144
20	4654445	6086
20	4654446	6045
20	4654447	6008
20	4654448	5935
20	4654449	5870
20	4654450	5809
20	4654451	5763
20	4654452	5709
20	4654453	5647
20	4654454	5612
20	4654455	5570
20	4654456	5514
20	4654457	5484
20	4654458	5452
20	4654459	5395
20	4654460	5353
20	4654461	5300
20	4654462	5235
20	4654463	5199
20	4654464	5147
20	4654465	5101
20	4654466	5047
20	4654467	4981
20	4654468	4949
20	4654469	4905
20	4654470	4866
20	4654471	4819
20	4654472	4765
20	4654473	4712
20	4654474	4673
20	4654475	4617
20	4654476	4569
20	4654477	4522
20	4654478	4472
20	4654479	4428
20	4654480	4400
20	4654481	4354
20	4654482	4296
20	4654483	4225
20	4654484	4158
20	4654485	4103
20	4654486	4069
20	4654487	4033
20	4654488	3952
20	4654489	3904
20	4654490	3873
20	4654491	3842
20	4654492	3787
20	4654493	3741
20	4654494	3697
20	4654495	3664
20	4654496	3592
20	4654497	3511
20	4654498	3454
20	4654499	3391
20	4654500	3350
20	4654501	3320
20	4654502	3238
20	4654503	3243
20	4654504	3186
20	4654505	3147
20	4654506	3077
20	4654507	3007
20	4654508	2935
20	4654509	2895
20	4654510	2835
20	4654511	2801
20	4654512	2770
20	4654513	2719
20	4654514	2669
20	4654515	2638
20	4654516	2584
20	4654517	2529
20	4654518	2476
20	4654519	2442
20	4654520	2415
20	4654521	2370
20	4654522	2320
20	4654523	2259
20	4654524	2227
20	4654525	2185
20	4654526	2148
20	4654527	2049
20	4654528	1998
20	4654529	1961
20	4654530	1940
20	4654531	1919
20	4654532	1874
20	4654533	1835
20	4654534	1801
20	4654535	1764
20	4654536	1708
20	4654537	1694
20	4654538	1678
20	4654539	1655
20	4654540	1629
20	4654541	1604
20	4654542	1569
20	4654543	1545
20	4654544	1503
20	4654545	1499
20	4654546	1487
20	4654547	1461
20	4654548	1442
20	4654549	1424
20	4654550	1402
20	4654551	1381
20	4654552	1370
20	4654553	1365
20	4654554	1348
20	4654555	1306
20	4654556	1279
20	4654557	1269
20	4654558	1257
20	4654559	1256
20	4654560	1249
20	4654561	1243
20	4654562	1236
20	4654563	1234
20	4654564	1230
20	4654565	1230
20	4654566	1225
20	4654567	1230
20	4654568	1226
20	4654569	1237
20	4654570	1233
20	4654571	1231
20	4654572	1220
20	4654573	1217
20	4654574	1218
20	4654575	1232
20	4654576	1231
20	4654577	1236
20	4654578	1236
20	4654579	1246
20	4654580	1250
20	4654581	1273
20	4654582	1291
20	4654583	1291
20	4654584	1295
20	4654585	1294
20	4654586	1314
20	4654587	1323
20	4654588	1338
20	4654589	1348
20	4654590	1349
20	4654591	1365
20	4654592	1368
20	4654593	1363
20	4654594	1366
20	4654595	1368
20	4654596	1371
20	4654597	1374
20	4654598	1371
20	4654599	1378
20	4654600	1382
20	4654601	1400
20	4654602	1414
20	4654603	1416
20	4654604	1420
20	4654605	1455
20	4654606	1474
20	4654607	1506
20	4654608	1557
20	4654609	1575
20	4654610	1598
20	4654611	1601
20	4654612	1611
20	4654613	1625
20	4654614	1631
20	4654615	1636
20	4654616	1646
20	4654617	1644
20	4654618	1653
20	4654619	1667
20	4654620	1695
20	4654621	1701
20	4654622	1719
20	4654623	1727
20	4654624	1742
20	4654625	1765
20	4654626	1768
20	4654627	1783
20	4654628	1800
20	4654629	1819
20	4654630	1848
20	4654631	1860
20	4654632	1861
20	4654633	1872
20	4654634	1889
20	4654635	1893
20	4654636	1915
20	4654637	1933
20	4654638	1952
20	4654639	1971
20	4654640	1988
20	4654641	2006
20	4654642	2017
20	4654643	2023
20	4654644	2034
20	4654645	2055
20	4654646	2067
20	4654647	2085
20	4654648	2100
20	4654649	2113
20	4654650	2132
20	4654651	2156
20	4654652	2179
20	4654653	2196
20	4654654	2211
20	4654655	2215
20	4654656	2221
20	4654657	2248
20	4654658	2265
20	4654659	2279
20	4654660	2303
20	4654661	2325
20	4654662	2355
20	4654663	2370
20	4654664	2408
20	4654665	2423
20	4654666	2461
20	4654667	2478
20	4654668	2490
20	4654669	2499
20	4654670	2516
20	4654671	2550
20	4654672	2573
20	4654673	2595
20	4654674	2632
20	4654675	2659
20	4654676	2691
20	4654677	2715
20	4654678	2745
20	4654679	2763
20	4654680	2779
20	4654681	2796
20	4654682	2806
20	4654683	2833
20	4654684	2875
20	4654685	2873
20	4654686	2883
20	4654687	2891
20	4654688	2913
20	4654689	2949
20	4654690	2972
20	4654691	2981
20	4654692	3022
20	4654693	3052
20	4654694	3084
20	4654695	3102
20	4654696	3121
20	4654697	3161
20	4654698	3185
20	4654699	3220
20	4654700	3245
20	4654701	3267
20	4654702	3275
20	4654703	3308
20	4654704	3335
20	4654705	3362
20	4654706	3391
20	4654707	3423
20	4654708	3442
20	4654709	3473
20	4654710	3491
20	4654711	3515
20	4654712	3544
20	4654713	3584
20	4654714	3623
20	4654715	3664
20	4654716	3709
20	4654717	3738
20	4654718	3774
20	4654719	3802
20	4654720	3852
20	4654721	3913
20	4654722	3965
20	4654723	4028
20	4654724	4075
20	4654725	4106
20	4654726	4173
20	4654727	4221
20	4654728	4239
20	4654729	4268
20	4654730	4289
20	4654731	4324
20	4654732	4345
20	4654733	4376
20	4654734	4423
20	4654735	4472
20	4654736	4511
20	4654737	4548
20	4654738	4590
20	4654739	4605
20	4654740	4632
20	4654741	4663
20	4654742	4697
20	4654743	4742
20	4654744	4770
20	4654745	4810
20	4654746	4850
20	4654747	4903
20	4654748	4958
20	4654749	5022
20	4654750	5063
20	4654751	5116
20	4654752	5153
20	4654753	5182
20	4654754	5212
20	4654755	5245
20	4654756	5280
20	4654757	5320
20	4654758	5328
20	4654759	5373
20	4654760	5420
20	4654761	5459
20	4654762	5497
20	4654763	5547
20	4654764	5563
20	4654765	5610
20	4654766	5645
20	4654767	5698
20	4654768	5733
20	4654769	5774
20	4654770	5817
20	4654771	5868
20	4654772	5894
20	4654773	5929
20	4654774	5940
20	4654775	5967
20	4654776	5970
20	4654777	6009
20	4654778	6029
20	4654779	6059
20	4654780	6067
20	4654781	6087
20	4654782	6093
20	4654783	6099
20	4654784	6101
20	4654785	6104
20	4654786	6110
20	4654787	6114
20	4654788	6117
20	4654789	6123
20	4654790	6138
20	4654791	6138
20	4654792	6145
20	4654793	6145
20	4654794	6145
20	4654795	6143
20	4654796	6158
20	4654797	6150
20	4654798	6160
20	4654799	6175
20	4654800	6175
20	4654801	6186
20	4654802	6189
20	4654803	6176
20	4654804	6170
20	4654805	6167
20	4654806	6154
20	4654807	6135
20	4654808	6106
20	4654809	6091
20	4654810	6059
20	4654811	6037
20	4654812	5996
20	4654813	5986
20	4654814	5960
20	4654815	5952
20	4654816	5942
20	4654817	5923
20	4654818	5909
20	4654819	5868
20	4654820	5808
20	4654821	5768
20	4654822	5730
20	4654823	5690
20	4654824	5658
20	4654825	5653
20	4654826	5652
20	4654827	5656
20	4654828	5650
20	4654829	5617
20	4654830	5586
20	4654831	5598
20	4654832	5586
20	4654833	5580
20	4654834	5549
20	4654835	5516
20	4654836	5496
20	4654837	5457
20	4654838	5399
20	4654839	5369
20	4654840	5372
20	4654841	5355
20	4654842	5362
20	4654843	5322
20	4654844	5312
20	4654845	5289
20	4654846	5281
20	4654847	5277
20	4654848	5263
20	4654849	5246
20	4654850	5216
20	4654851	5201
20	4654852	5187
20	4654853	5179
20	4654854	5152
20	4654855	5119
20	4654856	5105
20	4654857	5061
20	4654858	5042
20	4654859	5025
20	4654860	5014
20	4654861	4977
20	4654862	4954
20	4654863	4921
20	4654864	4879
20	4654865	4833
20	4654866	4785
20	4654867	4748
20	4654868	4699
20	4654869	4664
20	4654870	4619
20	4654871	4597
20	4654872	4570
20	4654873	4572
20	4654874	4578
20	4654875	4600
20	4654876	4592
20	4654877	4588
20	4654878	4555
20	4654879	4532
20	4654880	4503
20	4654881	4474
20	4654882	4451
20	4654883	4427
20	4654884	4407
20	4654885	4411
20	4654886	4399
20	4654887	4385
20	4654888	4377
20	4654889	4396
20	4654890	4389
20	4654891	4373
20	4654892	4383
20	4654893	4380
20	4654894	4366
20	4654895	4337
20	4654896	4325
20	4654897	4306
20	4654898	4281
20	4654899	4282
20	4654900	4278
20	4654901	4301
20	4654902	4311
20	4654903	4315
20	4654904	4318
20	4654905	4300
20	4654906	4316
20	4654907	4317
20	4654908	4302
20	4654909	4298
20	4654910	4309
20	4654911	4317
20	4654912	4303
20	4654913	4334
20	4654914	4346
20	4654915	4350
20	4654916	4333
20	4654917	4338
20	4654918	4353
20	4654919	4370
20	4654920	4396
20	4654921	4421
20	4654922	4440
20	4654923	4443
20	4654924	4474
20	4654925	4492
20	4654926	4503
20	4654927	4516
20	4654928	4544
20	4654929	4566
20	4654930	4614
20	4654931	4654
20	4654932	4700
20	4654933	4747
20	4654934	4798
20	4654935	4844
20	4654936	4878
20	4654937	4932
20	4654938	4954
20	4654939	5017
20	4654940	5060
20	4654941	5106
20	4654942	5153
20	4654943	5196
20	4654944	5232
20	4654945	5257
20	4654946	5281
20	4654947	5315
20	4654948	5344
20	4654949	5364
20	4654950	5379
20	4654951	5406
20	4654952	5424
20	4654953	5470
20	4654954	5515
20	4654955	5539
20	4654956	5573
20	4654957	5612
20	4654958	5649
20	4654959	5695
20	4654960	5753
20	4654961	5768
20	4654962	5804
20	4654963	5811
20	4654964	5833
20	4654965	5873
20	4654966	5925
20	4654967	5968
20	4654968	6015
20	4654969	6037
20	4654970	6065
20	4654971	6065
20	4654972	6086
20	4654973	6091
20	4654974	6095
20	4654975	6131
20	4654976	6181
20	4654977	6220
20	4654978	6234
20	4654979	6267
20	4654980	6292
20	4654981	6297
20	4654982	6326
20	4654983	6354
20	4654984	6389
20	4654985	6444
20	4654986	6471
20	4654987	6496
20	4654988	6507
20	4654989	6527
20	4654990	6548
20	4654991	6577
20	4654992	6604
20	4654993	6622
20	4654994	6641
20	4654995	6663
20	4654996	6699
20	4654997	6738
20	4654998	6753
20	4654999	6772
20	4655000	6798
20	4655001	6827
20	4655002	6846
20	4655003	6880
20	4655004	6897
20	4655005	6918
20	4655006	6958
20	4655007	6997
20	4655008	7036
20	4655009	7063
20	4655010	7074
20	4655011	7104
20	4655012	7116
20	4655013	7147
20	4655014	7165
20	4655015	7177
20	4655016	7198
20	4655017	7222
20	4655018	7264
20	4655019	7301
20	4655020	7335
20	4655021	7366
20	4655022	7424
20	4655023	7447
20	4655024	7469
20	4655025	7494
20	4655026	7511
20	4655027	7520
20	4655028	7509
20	4655029	7507
20	4655030	7502
20	4655031	7495
20	4655032	7488
20	4655033	7488
20	4655034	7493
20	4655035	7478
20	4655036	7457
20	4655037	7464
20	4655038	7441
20	4655039	7419
20	4655040	7404
20	4655041	7424
20	4655042	7434
20	4655043	7430
20	4655044	7430
20	4655045	7403
20	4655046	7374
20	4655047	7314
20	4655048	7278
20	4655049	7282
20	4655050	7300
20	4655051	7316
20	4655052	7322
20	4655053	7329
20	4655054	7302
20	4655055	7260
20	4655056	7243
20	4655057	7242
20	4655058	7248
20	4655059	7249
20	4655060	7277
20	4655061	7282
20	4655062	7308
20	4655063	7315
20	4655064	7303
20	4655065	7274
20	4655066	7245
20	4655067	7241
20	4655068	7210
20	4655069	7216
20	4655070	7200
20	4655071	7171
20	4655072	7186
20	4655073	7203
20	4655074	7178
20	4655075	7185
20	4655076	7155
20	4655077	7104
20	4655078	7058
20	4655079	7027
20	4655080	6994
20	4655081	6983
20	4655082	6959
20	4655083	6911
20	4655084	6880
20	4655085	6848
20	4655086	6837
20	4655087	6855
20	4655088	6861
20	4655089	6826
20	4655090	6787
20	4655091	6769
20	4655092	6746
20	4655093	6718
20	4655094	6683
20	4655095	6666
20	4655096	6649
20	4655097	6642
20	4655098	6625
20	4655099	6602
20	4655100	6582
20	4655101	6558
20	4655102	6542
20	4655103	6505
20	4655104	6487
20	4655105	6485
20	4655106	6485
20	4655107	6481
20	4655108	6458
20	4655109	6463
20	4655110	6454
20	4655111	6458
20	4655112	6441
20	4655113	6425
20	4655114	6400
20	4655115	6392
20	4655116	6388
20	4655117	6388
20	4655118	6390
20	4655119	6395
20	4655120	6393
20	4655121	6368
20	4655122	6346
20	4655123	6321
20	4655124	6303
20	4655125	6278
20	4655126	6274
20	4655127	6261
20	4655128	6261
20	4655129	6247
20	4655130	6244
20	4655131	6223
20	4655132	6211
20	4655133	6215
20	4655134	6219
20	4655135	6208
20	4655136	6184
20	4655137	6158
20	4655138	6122
20	4655139	6097
20	4655140	6062
20	4655141	6030
20	4655142	5994
20	4655143	5954
20	4655144	5915
20	4655145	5857
20	4655146	5829
20	4655147	5796
20	4655148	5768
20	4655149	5737
20	4655150	5712
20	4655151	5679
20	4655152	5642
20	4655153	5602
20	4655154	5565
20	4655155	5536
20	4655156	5511
20	4655157	5454
20	4655158	5411
20	4655159	5356
20	4655160	5317
20	4655161	5282
20	4655162	5231
20	4655163	5160
20	4655164	5093
20	4655165	5027
20	4655166	4953
20	4655167	4883
20	4655168	4798
20	4655169	4747
20	4655170	4698
20	4655171	4631
20	4655172	4599
20	4655173	4561
20	4655174	4545
20	4655175	4497
20	4655176	4448
20	4655177	4396
20	4655178	4349
20	4655179	4298
20	4655180	4256
20	4655181	4220
20	4655182	4185
20	4655183	4135
20	4655184	4080
20	4655185	4045
20	4655186	4009
20	4655187	3950
20	4655188	3849
20	4655189	3790
20	4655190	3743
20	4655191	3685
20	4655192	3642
20	4655193	3616
20	4655194	3583
20	4655195	3525
20	4655196	3475
20	4655197	3416
20	4655198	3366
20	4655199	3284
20	4655200	3234
20	4655201	3213
20	4655202	3170
20	4655203	3117
20	4655204	3045
20	4655205	2998
20	4655206	2936
20	4655207	2859
20	4655208	2803
20	4655209	2762
20	4655210	2705
20	4655211	2649
20	4655212	2608
20	4655213	2547
20	4655214	2501
20	4655215	2451
20	4655216	2392
20	4655217	2355
20	4655218	2310
20	4655219	2268
20	4655220	2222
20	4655221	2166
20	4655222	2135
20	4655223	2108
20	4655224	2069
20	4655225	2040
20	4655226	2011
20	4655227	1973
20	4655228	1938
20	4655229	1920
20	4655230	1892
20	4655231	1870
20	4655232	1819
20	4655233	1762
20	4655234	1725
20	4655235	1704
20	4655236	1674
20	4655237	1648
20	4655238	1624
20	4655239	1605
20	4655240	1585
20	4655241	1556
20	4655242	1511
20	4655243	1479
20	4655244	1440
20	4655245	1412
20	4655246	1378
20	4655247	1344
20	4655248	1315
20	4655249	1290
20	4655250	1274
20	4655251	1246
20	4655252	1222
20	4655253	1204
20	4655254	1186
20	4655255	1155
20	4655256	1128
20	4655257	1110
20	4655258	1085
20	4655259	1060
20	4655260	1040
20	4655261	1004
20	4655262	974
20	4655263	949
20	4655264	909
20	4655265	883
20	4655266	866
20	4655267	854
20	4655268	836
20	4655269	800
20	4655270	788
20	4655271	779
20	4655272	767
20	4655273	751
20	4655274	735
20	4655275	715
20	4655276	699
20	4655277	682
20	4655278	660
20	4655279	648
20	4655280	630
20	4655281	622
20	4655282	605
20	4655283	599
20	4655284	593
20	4655285	582
20	4655286	575
20	4655287	568
20	4655288	551
20	4655289	543
20	4655290	536
20	4655291	533
20	4655292	528
20	4655293	521
20	4655294	512
20	4655295	504
20	4655296	499
20	4655297	488
20	4655298	479
20	4655299	465
20	4655300	454
20	4655301	450
20	4655302	443
20	4655303	439
20	4655304	437
20	4655305	435
20	4655306	428
20	4655307	426
20	4655308	424
20	4655309	421
20	4655310	414
20	4655311	411
20	4655312	407
20	4655313	401
20	4655314	397
20	4655315	390
20	4655316	386
20	4655317	379
20	4655318	371
20	4655319	368
20	4655320	362
20	4655321	348
20	4655322	343
20	4655323	345
20	4655324	341
20	4655325	340
20	4655326	336
20	4655327	333
20	4655328	327
20	4655329	325
20	4655330	318
20	4655331	315
20	4655332	313
20	4655333	309
20	4655334	309
20	4655335	309
20	4655336	309
20	4655337	305
20	4655338	302
20	4655339	301
20	4655340	300
20	4655341	301
20	4655342	297
20	4655343	297
20	4655344	292
20	4655345	292
20	4655346	285
20	4655347	284
20	4655348	282
20	4655349	283
20	4655350	282
20	4655351	276
20	4655352	274
20	4655353	274
20	4655354	273
20	4655355	275
20	4655356	278
20	4655357	279
20	4655358	280
20	4655359	286
20	4655360	286
20	4655361	287
20	4655362	287
20	4655363	287
20	4655364	290
20	4655365	291
20	4655366	296
20	4655367	301
20	4655368	303
20	4655369	301
20	4655370	301
20	4655371	303
20	4655372	303
20	4655373	304
20	4655374	305
20	4655375	308
20	4655376	307
20	4655377	307
20	4655378	310
20	4655379	316
20	4655380	317
20	4655381	318
20	4655382	323
20	4655383	323
20	4655384	332
20	4655385	339
20	4655386	341
20	4655387	340
20	4655388	335
20	4655389	336
20	4655390	341
20	4655391	349
20	4655392	355
20	4655393	362
20	4655394	370
20	4655395	380
20	4655396	395
20	4655397	400
20	4655398	404
20	4655399	413
20	4655400	423
20	4655401	439
20	4655402	449
20	4655403	453
20	4655404	456
20	4655405	466
20	4655406	480
20	4655407	493
20	4655408	504
20	4655409	517
20	4655410	532
20	4655411	544
20	4655412	556
20	4655413	569
20	4655414	573
20	4655415	579
20	4655416	583
20	4655417	597
20	4655418	603
20	4655419	611
20	4655420	617
20	4655421	626
20	4655422	633
20	4655423	636
20	4655424	645
20	4655425	655
20	4655426	665
20	4655427	680
20	4655428	688
20	4655429	696
20	4655430	711
20	4655431	727
20	4655432	732
20	4655433	743
20	4655434	748
20	4655435	754
20	4655436	765
20	4655437	769
20	4655438	778
20	4655439	784
20	4655440	801
20	4655441	816
20	4655442	830
20	4655443	845
20	4655444	858
20	4655445	870
20	4655446	877
20	4655447	893
20	4655448	909
20	4655449	915
20	4655450	925
20	4655451	940
20	4655452	954
20	4655453	967
20	4655454	972
20	4655455	977
20	4655456	985
20	4655457	999
20	4655458	1012
20	4655459	1032
20	4655460	1047
20	4655461	1057
20	4655462	1071
20	4655463	1084
20	4655464	1087
20	4655465	1095
20	4655466	1106
20	4655467	1107
20	4655468	1112
20	4655469	1119
20	4655470	1131
20	4655471	1132
20	4655472	1139
20	4655473	1143
20	4655474	1156
20	4655475	1178
20	4655476	1188
20	4655477	1207
20	4655478	1218
20	4655479	1228
20	4655480	1235
20	4655481	1247
20	4655482	1253
20	4655483	1267
20	4655484	1274
20	4655485	1289
20	4655486	1299
20	4655487	1307
20	4655488	1320
20	4655489	1339
20	4655490	1354
20	4655491	1375
20	4655492	1395
20	4655493	1416
20	4655494	1441
20	4655495	1463
20	4655496	1477
20	4655497	1499
20	4655498	1519
20	4655499	1532
20	4655500	1554
20	4655501	1566
20	4655502	1582
20	4655503	1591
20	4655504	1600
20	4655505	1619
20	4655506	1642
20	4655507	1656
20	4655508	1674
20	4655509	1694
20	4655510	1725
20	4655511	1757
20	4655512	1777
20	4655513	1789
20	4655514	1807
20	4655515	1832
20	4655516	1851
20	4655517	1870
20	4655518	1903
20	4655519	1926
20	4655520	1945
20	4655521	1964
20	4655522	1982
20	4655523	1998
20	4655524	2010
20	4655525	2028
20	4655526	2052
20	4655527	2067
20	4655528	2095
20	4655529	2112
20	4655530	2124
20	4655531	2159
20	4655532	2208
20	4655533	2237
20	4655534	2271
20	4655535	2300
20	4655536	2323
20	4655537	2356
20	4655538	2398
20	4655539	2427
20	4655540	2451
20	4655541	2472
20	4655542	2489
20	4655543	2519
20	4655544	2539
20	4655545	2559
20	4655546	2596
20	4655547	2627
20	4655548	2672
20	4655549	2716
20	4655550	2756
20	4655551	2770
20	4655552	2814
20	4655553	2849
20	4655554	2876
20	4655555	2892
20	4655556	2920
20	4655557	2935
20	4655558	2965
20	4655559	2997
20	4655560	3024
20	4655561	3029
20	4655562	3057
20	4655563	3095
20	4655564	3138
20	4655565	3177
20	4655566	3223
20	4655567	3266
20	4655568	3314
20	4655569	3359
20	4655570	3395
20	4655571	3447
20	4655572	3494
20	4655573	3538
20	4655574	3563
20	4655575	3603
20	4655576	3627
20	4655577	3640
20	4655578	3663
20	4655579	3689
20	4655580	3734
20	4655581	3764
20	4655582	3793
20	4655583	3826
20	4655584	3840
20	4655585	3855
20	4655586	3883
20	4655587	3903
20	4655588	3936
20	4655589	3975
20	4655590	4025
20	4655591	4056
20	4655592	4071
20	4655593	4095
20	4655594	4114
20	4655595	4124
20	4655596	4138
20	4655597	4165
20	4655598	4191
20	4655599	4204
20	4655600	4216
20	4655601	4233
20	4655602	4253
20	4655603	4266
20	4655604	4278
20	4655605	4284
20	4655606	4292
20	4655607	4303
20	4655608	4305
20	4655609	4317
20	4655610	4331
20	4655611	4351
20	4655612	4355
20	4655613	4377
20	4655614	4394
20	4655615	4410
20	4655616	4432
20	4655617	4451
20	4655618	4475
20	4655619	4511
20	4655620	4526
20	4655621	4528
20	4655622	4550
20	4655623	4565
20	4655624	4593
20	4655625	4609
20	4655626	4627
20	4655627	4642
20	4655628	4662
20	4655629	4677
20	4655630	4679
20	4655631	4687
20	4655632	4709
20	4655633	4740
20	4655634	4750
20	4655635	4742
20	4655636	4756
20	4655637	4765
20	4655638	4765
20	4655639	4756
20	4655640	4785
20	4655641	4803
20	4655642	4821
20	4655643	4842
20	4655644	4838
20	4655645	4838
20	4655646	4855
20	4655647	4874
20	4655648	4864
20	4655649	4886
20	4655650	4906
20	4655651	4895
20	4655652	4891
20	4655653	4891
20	4655654	4892
20	4655655	4901
20	4655656	4901
20	4655657	4901
20	4655658	4904
20	4655659	4919
20	4655660	4929
20	4655661	4928
20	4655662	4936
20	4655663	4932
20	4655664	4935
20	4655665	4947
20	4655666	4962
20	4655667	4983
20	4655668	5001
20	4655669	5008
20	4655670	5020
20	4655671	5018
20	4655672	5017
20	4655673	5033
20	4655674	5037
20	4655675	5069
20	4655676	5068
20	4655677	5071
20	4655678	5053
20	4655679	5038
20	4655680	5023
20	4655681	5007
20	4655682	5024
20	4655683	5019
20	4655684	4993
20	4655685	4988
20	4655686	4972
20	4655687	5001
20	4655688	5022
20	4655689	5043
20	4655690	5064
20	4655691	5050
20	4655692	5036
20	4655693	5022
20	4655694	5036
20	4655695	5070
20	4655696	5084
20	4655697	5101
20	4655698	5116
20	4655699	5136
20	4655700	5142
20	4655701	5167
20	4655702	5191
20	4655703	5197
20	4655704	5190
20	4655705	5185
20	4655706	5216
20	4655707	5222
20	4655708	5224
20	4655709	5220
20	4655710	5224
20	4655711	5217
20	4655712	5232
20	4655713	5248
20	4655714	5246
20	4655715	5259
20	4655716	5258
20	4655717	5264
20	4655718	5279
20	4655719	5296
20	4655720	5309
20	4655721	5299
20	4655722	5293
20	4655723	5289
20	4655724	5299
20	4655725	5306
20	4655726	5279
20	4655727	5276
20	4655728	5268
20	4655729	5262
20	4655730	5266
20	4655731	5271
20	4655732	5251
20	4655733	5242
20	4655734	5230
20	4655735	5215
20	4655736	5190
20	4655737	5171
20	4655738	5157
20	4655739	5141
20	4655740	5132
20	4655741	5129
20	4655742	5122
20	4655743	5111
20	4655744	5089
20	4655745	5064
20	4655746	5048
20	4655747	5030
20	4655748	5006
20	4655749	4980
20	4655750	4948
20	4655751	4926
20	4655752	4905
20	4655753	4880
20	4655754	4847
20	4655755	4819
20	4655756	4787
20	4655757	4755
20	4655758	4720
20	4655759	4677
20	4655760	4647
20	4655761	4618
20	4655762	4593
20	4655763	4563
20	4655764	4525
20	4655765	4490
20	4655766	4458
20	4655767	4432
20	4655768	4411
20	4655769	4386
20	4655770	4350
20	4655771	4328
20	4655772	4304
20	4655773	4265
20	4655774	4225
20	4655775	4190
20	4655776	4161
20	4655777	4116
20	4655778	4070
20	4655779	4018
20	4655780	3991
20	4655781	3966
20	4655782	3916
20	4655783	3876
20	4655784	3831
20	4655785	3807
20	4655786	3767
20	4655787	3709
20	4655788	3649
20	4655789	3594
20	4655790	3559
20	4655791	3526
20	4655792	3498
20	4655793	3457
20	4655794	3429
20	4655795	3391
20	4655796	3355
20	4655797	3327
20	4655798	3289
20	4655799	3246
20	4655800	3207
20	4655801	3158
20	4655802	3129
20	4655803	3094
20	4655804	3057
20	4655805	3012
20	4655806	2967
20	4655807	2913
20	4655808	2870
20	4655809	2825
20	4655810	2769
20	4655811	2736
20	4655812	2677
20	4655813	2626
20	4655814	2585
20	4655815	2535
20	4655816	2458
20	4655817	2404
20	4655818	2352
20	4655819	2294
20	4655820	2268
20	4655821	2227
20	4655822	2178
20	4655823	2125
20	4655824	2083
20	4655825	2030
20	4655826	1999
20	4655827	1983
20	4655828	1953
20	4655829	1911
20	4655830	1881
20	4655831	1847
20	4655832	1813
20	4655833	1760
20	4655834	1718
20	4655835	1667
20	4655836	1619
20	4655837	1590
20	4655838	1556
20	4655839	1541
20	4655840	1501
20	4655841	1453
20	4655842	1403
20	4655843	1361
20	4655844	1334
20	4655845	1313
20	4655846	1282
20	4655847	1252
20	4655848	1234
20	4655849	1211
20	4655850	1180
20	4655851	1155
20	4655852	1115
20	4655853	1088
20	4655854	1069
20	4655855	1040
20	4655856	1012
20	4655857	984
20	4655858	950
20	4655859	923
20	4655860	900
20	4655861	881
20	4655862	867
20	4655863	840
20	4655864	806
20	4655865	781
20	4655866	767
20	4655867	751
20	4655868	739
20	4655869	732
20	4655870	712
20	4655871	698
20	4655872	696
20	4655873	686
20	4655874	675
20	4655875	666
20	4655876	650
20	4655877	638
20	4655878	629
20	4655879	620
20	4655880	607
20	4655881	599
20	4655882	592
20	4655883	589
20	4655884	582
20	4655885	567
20	4655886	550
20	4655887	541
20	4655888	533
20	4655889	523
20	4655890	517
20	4655891	510
20	4655892	506
20	4655893	501
20	4655894	497
20	4655895	492
20	4655896	489
20	4655897	484
20	4655898	479
20	4655899	471
20	4655900	466
20	4655901	465
20	4655902	458
20	4655903	452
20	4655904	451
20	4655905	449
20	4655906	435
